BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43109,71
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43115,30
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43125,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43144,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43179,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43185,23
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43200,8
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43206,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43217,32
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43227,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43231,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43243,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43249,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43291,24
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43313,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43326,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43336,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43355,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43367,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43119,30
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43132,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43138,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43150,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43156,23
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43161,46
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43167,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43173,45
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43193,NA
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43210,NA
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43222,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43237,12
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43255,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43259,21
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43265,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43272,6
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43278,9
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43285,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43297,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43301,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43307,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43320,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43333,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43342,10
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,43348,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43342,9
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43333,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43297,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43301,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43259,15
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43243,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43227,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43210,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43206,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43167,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43179,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43173,45
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43161,45
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43156,23
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43150,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43138,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43125,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43384,NA
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43389,NA
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43378,47
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43362,18
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43348,11
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43336,65
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43326,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43313,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43320,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43307,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43278,15
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43291,31
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43265,11
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43272,38
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43285,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43231,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43255,14
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43249,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43237,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43222,22
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43217,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43185,26
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43200,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43193,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43144,61
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43132,42
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43115,12
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43119,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43109,360
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43103,21
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43371,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43367,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,43355,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43362,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43355,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43371,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43384,NA
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43378,140
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43103,15
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43109,52
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43115,340
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43119,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43132,24
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43144,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43185,7
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43179,53
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43200,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43217,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43222,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43231,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43249,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43272,16
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43278,11
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43265,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43291,23
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43285,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43313,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43307,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43326,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43336,11
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43367,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43389,NA
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43138,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43125,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43150,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43156,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43161,33
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43173,20
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43167,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43210,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43193,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43206,49
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43227,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43237,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43243,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43259,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43255,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43297,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43301,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43333,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43342,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43348,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,43320,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43313,15
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43320,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43326,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43333,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43348,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43307,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43278,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43285,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43291,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43249,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43255,5
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43265,19
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43272,26
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43237,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43231,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43222,26
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43217,79
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43193,15
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43185,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43156,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43144,19
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43119,33
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43132,19
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43109,2100
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43115,50
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43355,7
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43367,7
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43371,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43342,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43336,54
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43301,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43297,16
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43259,13
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43243,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43227,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43210,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43179,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43206,54
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43200,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43150,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43161,76
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43167,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43173,18
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43125,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43138,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43103,10
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43378,110
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43362,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43389,NA
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,43384,NA
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43384,NA
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43362,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43138,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43125,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43389,NA
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43173,26
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43161,40
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43167,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43150,33
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43156,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43179,17
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43206,260
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43210,90
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43227,16
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43243,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43259,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43297,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43301,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43333,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43342,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43355,24
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43378,54
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43367,40
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43109,110
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43115,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43371,52
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43103,65
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43119,27
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43132,50
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43144,320
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43185,32
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43193,130
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43200,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43217,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43222,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43231,38
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43237,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43272,14
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43265,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43255,13
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43249,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43285,22
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43278,7
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43307,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43291,160
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43348,17
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43336,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43326,42
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43320,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,43313,11
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43342,8
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43336,48
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43301,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43243,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43259,21
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43227,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43210,7
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43200,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43206,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43167,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43173,7
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43179,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43150,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43161,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43138,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43103,22
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43389,NA
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43384,NA
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43125,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43371,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43378,9
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43362,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43348,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43333,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43326,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43307,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43313,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43320,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43297,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43278,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43291,23
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43265,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43272,28
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43285,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43231,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43249,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43255,10
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43237,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43222,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43217,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43193,NA
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43185,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43156,25
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43144,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,43132,50
